bad,excellent,moderate
0.5138703643586021,0.009917555484743048,0.47621208015665484
0.34137661149371334,0.0421589455974402,0.6164644429088464
0.13225668055406717,0.16997960147773797,0.6977637179681948
0.28380833791166205,0.061120547569616906,0.655071114518721
0.06649764917731307,0.3941688067735691,0.5393335440491179
0.9377702268964965,4.242162640798007e-05,0.062187351477095656
0.036536439431210564,0.5505595884635607,0.4129039721052287
0.031874748717701004,0.5645225931882738,0.4036026580940251
0.25794984745316396,0.10671161991858273,0.6353385326282532
0.9757075792643477,2.921911545313448e-06,0.02428949882410697
0.7576648068700514,0.0016786518391716245,0.24065654129077688
0.07873940651444487,0.36261267338801445,0.5586479200975407
0.03213349325918833,0.5551092888776212,0.4127572178631904
0.3328246168111921,0.04722752101179872,0.6199478621770091
0.05844679482923118,0.4371498210672028,0.504403384103566
0.11492374254587019,0.1848030509716648,0.700273206482465
0.13731693225501834,0.16507039419466576,0.697612673550316
0.060135027122057726,0.3412215509223924,0.5986434219555499
0.2901906576891805,0.05743448181308464,0.6523748604977347
0.09604789488510625,0.3656510112564163,0.5383010938584775
0.12432037373716164,0.2064491434894267,0.6692304827734117
0.1368479830644556,0.14695413328425022,0.7161978836512943
0.13822615760177231,0.2502632087190034,0.6115106336792243
0.18537391514480347,0.0791674266339814,0.7354586582212151
0.042330211010376075,0.48932338345634424,0.46834640553327955
0.9915592099313651,2.8408662717990836e-07,0.008440505982007782
0.3265045494478734,0.04230857085373427,0.6311868796983924
0.3972251904329396,0.02537460411649333,0.577400205450567
0.2638899165118777,0.04860047991977445,0.6875096035683478
0.698523041043015,0.002165020611214997,0.29931193834576997
0.3034005917359723,0.039900489717474445,0.6566989185465534
0.11815458326890195,0.23176802813027328,0.6500773886008249
0.8604765198902895,0.00035934474785331215,0.13916413536185712
0.18253214457764852,0.15194545662676398,0.6655223987955875
0.02452885638290968,0.6437065752788895,0.3317645683382008
0.01973268702352106,0.6859711445342443,0.2942961684422346
0.14071074519376373,0.09079855575245686,0.7684906990537795
0.08327037358806498,0.33351013860155293,0.5832194878103821
0.21986387920487732,0.09397960722409453,0.686156513571028
0.029890211552104463,0.5611297023006754,0.4089800861472202
0.04310233768968586,0.478444263142065,0.4784533991682491
0.18842838353297192,0.15533760503781943,0.6562340114292087
0.870527215393287,0.0002059187493904084,0.12926686585732253
0.9999999990686066,1.0177619129741285e-22,9.313934743840252e-10
0.05638214171946189,0.33161503009916926,0.6120028281813689
0.7675091318227757,0.002311467521733243,0.23017940065549097
0.08066416780515927,0.32669929768877787,0.5926365345060629
0.12462365355583085,0.2187526339231863,0.6566237125209828
0.04100216722508791,0.4984543858809148,0.46054344689399734
0.027001756111053717,0.5629198322114992,0.410078411677447
0.01724999326581805,0.6232135942450993,0.3595364124890826
0.04354790467553136,0.48562969324535,0.4708224020791187
0.28828312742195666,0.06967551785635988,0.6420413547216836
0.5341037963819378,0.00856199943964026,0.4573342041784219
0.026114845073002022,0.6188832350907768,0.35500191983622126
0.05064582149806085,0.4591433718357765,0.4902108066661628
0.2755170081780443,0.08377264477013625,0.6407103470518195
0.24202145097072347,0.10832924595540652,0.64964930307387
0.13868232262370292,0.1432389690812562,0.7180787082950408
0.34250963717366184,0.033878892072800364,0.6236114707535378
0.2338102203179399,0.06947804290337663,0.6967117367786835
0.9748624536070362,6.211984608023912e-06,0.02513133440835579
0.9862989504344706,1.8634714659899e-06,0.01369918609406346
0.982416368203433,3.128852285482101e-06,0.01758050294428147
0.46200810634295,0.015447938394328089,0.5225439552627219
0.05440774632520712,0.30681715894215666,0.6387750947326363
0.27687919095819996,0.05647923010306704,0.666641578938733
0.5076074076196385,0.013949985810784759,0.4784426065695767
0.1521899323539065,0.20856913488989406,0.6392409327561995
0.8279668580326135,0.0006617878432807081,0.1713713541241057
0.25817448748621624,0.05443905829775776,0.687386454216026
0.7426764403588147,0.0010016346164268212,0.2563219250247584
0.015991930867151616,0.6719011573293275,0.3121069118035208
0.7745382773973682,0.0015072243545736943,0.22395449824805805
0.020396984213961303,0.5808932375675491,0.39870977821848963
0.10128738289569962,0.15986796206949977,0.7388446550348006
0.7241616024294477,0.0014033677859393054,0.2744350297846131
0.08394374817102351,0.28730836232216167,0.6287478895068148
0.5520328476606172,0.008227615446637124,0.4397395368927456
0.6667999119721126,0.003640508374882527,0.32955957965300486
0.04763658759569848,0.30499708992109964,0.6473663224832019
0.9915591435265139,3.60158420351125e-07,0.008440496315065767
0.3844145135539208,0.02763668408007529,0.587948802366004
0.9985392642970308,4.102618727434034e-09,0.0014607316003505298
0.2267435961285309,0.06879987966658327,0.7044565242048858
0.392410478087577,0.047549715913339,0.560039805999084
0.8813526074372012,0.0065954462741812945,0.11205194628861742
0.9673322705870907,1.1299097735639124e-05,0.03265643031517371
0.11572861556874704,0.3014051501325144,0.5828662342987384
0.11298782903766302,0.225491989525411,0.661520181436926
0.7732256720305731,0.0016682945899845708,0.2251060333794422
0.18929117120433875,0.11915602837000905,0.6915528004256523
0.02341958843108078,0.6598156530117887,0.31676475855713054
0.105634350809605,0.19750301583308444,0.6968626333573106
0.09450869456263222,0.34997136497817866,0.5555199404591892
0.24132493641117794,0.08964456066941656,0.6690305029194055
0.6347572099641247,0.005831394560303385,0.359411395475572
0.9495678169609519,2.720577626156171e-05,0.05040497726278642
0.028149004976344084,0.5833041334408204,0.3885468615828354
0.18308904769386034,0.16240301095102455,0.6545079413551151
0.3540098137076507,0.04701756585358323,0.5989726204387661
0.9999212444606256,6.559164634735663e-12,7.875553281533161e-05
0.024847924340935617,0.5860331924963099,0.38911888316275456
0.10046197827700327,0.2973424924022775,0.6021955293207192
0.024738396941019293,0.6172019457111454,0.3580596573478353
0.6130228209559295,0.00859554138780037,0.3783816376562702
0.06916860621334857,0.36158298237662273,0.5692484114100287
0.4579557072935619,0.025162636486487196,0.516881656219951
0.09373692976267219,0.2983412651931862,0.6079218050441416
0.9948736952628762,6.973917729564782e-08,0.005126234997946682
0.9986336405412168,3.880807281948026e-09,0.0013663555779758452
0.05849303380982694,0.4198952306201195,0.5216117355700535
0.3099933936354883,0.16164040978322033,0.5283661965812914
0.05739736339074458,0.3995956708627413,0.5430069657465141
0.017345299916266783,0.652982376764875,0.32967232331885804
0.46441772243435603,0.012334907784967526,0.5232473697806764
0.09949797691685472,0.2764806187947042,0.6240214042884411
0.34832559357944193,0.04366508259724535,0.6080093238233127
0.02504700798121377,0.6289747230473886,0.34597826897139766
0.6410878946188883,0.0018411353644728807,0.3570709700166388
0.08256197541316716,0.3611941672669182,0.5562438573199145
0.1391829692454138,0.2336495671311768,0.6271674636234095
0.9511658436984791,1.753278207494788e-05,0.04881662351944605
0.8902218852629509,0.0001239489366909915,0.10965416580035822
0.029597619467163782,0.6306926081048094,0.3397097724280268
0.15942598568698416,0.1855984741212834,0.6549755401917325
0.08053818755609997,0.29722865800070636,0.6222331544431937
0.029906622863041347,0.4635240894345867,0.506569287702372
0.3559767696819249,0.04638904091781217,0.5976341894002629
0.37993902713057626,0.02812506157466982,0.591935911294754
0.18646353931436085,0.0798969900602021,0.733639470625437
0.9709798043938631,6.561985449447117e-06,0.029013633620687547
0.7148852071961986,0.002150363983186642,0.28296442882061473
0.5416077587392529,0.01179860813861736,0.4465936331221296
0.04082914535429235,0.5182065305806908,0.44096432406501695
0.33176811339068135,0.04337785993573782,0.6248540266735809
0.03400099233906035,0.5035835700729914,0.4624154375879482
0.5153423844387784,0.013279110018477184,0.4713785055427444
0.014577021286637274,0.6436849804255952,0.3417379982877676
0.19500429480933792,0.09578313071760584,0.7092125744730563
0.040294481101289074,0.6249236944533194,0.33478182444539145
0.9961827303068318,5.328812737776647e-08,0.0038172164050409383
0.8172034477132568,0.0006003127951759649,0.18219623949156705
0.12496996509687087,0.24499176623461374,0.6300382686685153
0.16195670381841248,0.11719630579138211,0.7208469903902054
0.10400739238344822,0.1612739590343926,0.7347186485821592
0.10058417390104879,0.3065938674253197,0.5928219586736315
0.817601040810657,0.0007005333076875567,0.18169842588165558
0.13747648777717525,0.18858779686970112,0.6739357153531237
0.31522628386348434,0.04952739971450617,0.6352463164220096
0.08752124911780867,0.2614988941896851,0.6509798566925062
0.1087841643141311,0.2892829124045771,0.6019329232812918
0.02458346510400269,0.697486795018472,0.2779297398775253
0.8985830048271877,0.0003071661058631012,0.1011098290669494
0.01686377833219354,0.6571582982751096,0.3259779233926967
0.044361968834343984,0.4175860776881283,0.5380519534775278
0.3290128472359361,0.08177535556871891,0.589211797195345
0.05028921066191692,0.6171669857413778,0.33254380359670527
0.04105347846134111,0.5032814559751752,0.45566506556348374
0.3429890154553581,0.04445168789871451,0.6125592966459275
0.024366364147130885,0.6635937473762278,0.3120398884766413
0.8692464528801855,0.0003974969308581269,0.13035605018895632
0.9999964695489486,3.382211685309275e-15,3.530451048150764e-06
0.719321710662403,0.0018829442380352292,0.2787953450995617
0.41565446209477735,0.04180509232655689,0.5425404455786658
0.9651307691495998,2.300842027470995e-05,0.034846222430125286
0.0569455104834884,0.39003755602664186,0.5530169334898698
0.21632810612914052,0.09908724685766615,0.6845846470131933
0.28828312742195666,0.06967551785635988,0.6420413547216836
0.02651193916135898,0.5965462569922186,0.3769418038464223
0.6264467862732582,0.004592310465328169,0.36896090326141356
0.5565436140513279,0.004406823671232886,0.4390495622774392
0.0933549919142833,0.45490870262006955,0.45173630546564725
0.04300619998046906,0.4941479850527164,0.46284581496681454
0.6015832649446312,0.00968959076892398,0.3887271442864448
0.05599229144504351,0.45631307377495917,0.4876946347799974
0.9998432757336375,3.954105031834813e-11,0.000156724226821563
0.7557962950317582,0.0011840414044487627,0.24301966356379315
0.058554561718301736,0.41822096910742534,0.5232244691742729
0.17992134731035647,0.15737087390995091,0.6627077787796927
0.03424355469075427,0.5664711175708464,0.3992853277383992
0.07912221662149324,0.27015029215872655,0.6507274912197802
0.06644487878421115,0.3165505742154727,0.6170045470003162
0.1790742231851358,0.1002801885599105,0.7206455882549537
0.12792858277613509,0.27008143547926017,0.6019899817446047
0.1149257843713026,0.27335569289482664,0.6117185227338707
0.28131852371165716,0.07650931173490881,0.6421721645534341
0.7513152968524351,0.0021710800474268673,0.24651362310013808
0.1573934924501079,0.14735788396154167,0.6952486235883504
0.2128545895781608,0.10607814683320806,0.6810672635886311
0.6134834526503273,0.004067702567104676,0.382448844782568
0.2764146394473872,0.0930204248101949,0.6305649357424179
0.4318875180561852,0.013568751547885699,0.5545437303959292
0.9866951778527396,2.790252785655149e-06,0.013302031894474821
0.11133595757445669,0.24780054760257175,0.6408634948229717
0.4458419771223773,0.024104560874420138,0.5300534620032026
0.0695352288651751,0.3907017719351799,0.539762999199645
0.03359954879931832,0.5311235980429181,0.4352768531577637
0.2335576397498153,0.10586608958947094,0.6605762706607138
0.6313384615729762,0.005784587283759765,0.362876951143264
0.06466909950826678,0.38630530557953086,0.5490255949122024
0.47485227847566563,0.014736863355358896,0.5104108581689755
0.06311262216727713,0.43972347031581904,0.4971639075169038
0.2635436894834348,0.04959573091037392,0.6868605796061912
0.09288160666097567,0.27182326564535575,0.6352951276936686
0.08612235798043198,0.2660300367835163,0.6478476052360517
0.45205654878879886,0.022892507214022348,0.5250509439971789
0.10585266543100008,0.2894471209004484,0.6047002136685515
0.06658160143640962,0.35481174956668887,0.5786066489969015
0.2550020936001698,0.09161766373922411,0.653380242660606
0.1538904018858692,0.184947797464116,0.6611618006500147
0.5548599760948272,0.008359551125739174,0.43678047277943366
0.08897514053424312,0.26546102709165054,0.6455638323741063
0.35983805164894334,0.0414592846540444,0.5987026636970122
0.30237095144838505,0.04543400641194166,0.6521950421396732
0.02480850677632095,0.6551013810180504,0.3200901122056286
0.09299356373172234,0.3185295138101369,0.5884769224581408
0.866784881101464,0.00023202525758984877,0.132983093640946
0.4219040653765526,0.014163780618272458,0.5639321540051748
0.042233641350269586,0.4979809262627406,0.4597854323869899
0.5727926595043836,0.007376721364261709,0.4198306191313548
0.04216659900296399,0.5139465241821031,0.44388687681493283
0.04663673281717691,0.4410827528632238,0.5122805143195993
0.3250825128806237,0.032275411901274136,0.6426420752181022
0.6070026132827382,0.007565789983805488,0.38543159673345634
0.03693781782512859,0.5325731520479472,0.43048903012692424
0.17785398072134276,0.11569426365370548,0.7064517556249518
0.036630353694251924,0.5108385494641279,0.45253109684162024
0.033837936834996335,0.4889777335752359,0.4771843295897679
0.0432387209990438,0.5009613063808909,0.45579997262006533
0.8541945770755963,0.00018906536712728322,0.14561635755727628
0.03254995553975988,0.5458712358722884,0.4215788085879517
0.07885227226413477,0.4528332199774754,0.4683145077583898
0.19660239925110098,0.1419834481121559,0.6614141526367431
0.40629235029683436,0.025678157562185264,0.5680294921409803
0.14045431634636177,0.16185868117571753,0.6976870024779207
0.3157809185369562,0.0681379101727825,0.6160811712902613
0.08696826493744571,0.2994728627601068,0.6135588723024475
0.026123162680257307,0.5985515118322482,0.3753253254874944
0.12184065717861566,0.23085994096783707,0.6472994018535472
0.3011911845928197,0.06265692125193867,0.6361518941552415
0.21382443592187506,0.0684977175833247,0.7176778464948003
0.8938215853885252,0.00017732463409377957,0.10600108997738107
0.17482251392208176,0.1717612024427498,0.6534162836351685
0.02535850177591593,0.5101812485877439,0.4644602496363401
0.35953658549881684,0.02818070258530487,0.6122827119158782
0.1401351575473693,0.18146060897074015,0.6784042334818905
0.02745272335687504,0.6032941872380353,0.3692530894050897
0.43047505547477655,0.009827071179032842,0.5596978733461906
0.03960828636524822,0.39030788009039474,0.5700838335443571
0.3122409660244931,0.0242614933092584,0.6634975406662486
0.4883059148568027,0.017886452762565425,0.493807632380632
0.10896441556447121,0.2636740683565284,0.6273615160790004
0.07610888212565037,1.7338383617283128e-06,0.9238893840359879
0.17610864040818539,0.17014885916778844,0.6537425004240263
0.010111243376303236,0.6949308125280365,0.29495794409566034
0.4630646213439093,0.02355518193815952,0.5133801967179312
0.15011521349222087,0.17142613941491466,0.6784586470928644
0.8852215555930832,0.000155339338239652,0.11462310506867701
0.052548554477174256,0.5071570655549876,0.44029437996783805
0.1105245435499643,0.2773115184393412,0.6121639380106945
0.8172424894180307,0.0006339105328802113,0.18212360004908917
0.14420475265491656,0.12582002019461125,0.7299752271504723
0.16833723183267163,0.11036596467357436,0.7212968034937541
0.21122045951542656,0.10754972137025763,0.6812298191143157
0.0966651572111954,0.2768856043188983,0.6264492384699063
0.06407811555939114,0.2865345972694039,0.6493872871712049
0.07233973581771924,0.4108788857261324,0.5167813784561484
0.3429427704339229,0.035634425711683515,0.6214228038543936
0.07745136520512211,0.3199819153492754,0.6025667194456025
0.08889735893158732,0.2889716812570003,0.6221309598114123
0.13403871791143127,0.19542124242889208,0.6705400396596767
0.5844152489374128,0.009962549041237532,0.40562220202134974
0.6705397320843903,0.003833579853394261,0.3256266880622154
0.5093647104721447,0.0075863950360763556,0.48304889449177885
0.0463807988637212,0.5165744694468283,0.43704473168945046
0.14779378377336602,0.1632914982525741,0.6889147179740599
0.07214038513135616,0.3711575525634589,0.5567020623051849
0.04217209853744378,0.49818818616466326,0.459639715297893
0.7677162437967952,0.002322233224099796,0.22996152297910527
0.9844067884226069,1.2391296463991563e-06,0.015591972447746892
0.11211991282114404,0.2666480796332785,0.6212320075455774
0.1628210359473935,0.21296871820352864,0.6242102458490778
0.07382128561438002,0.4418460714131759,0.48433264297244405
0.3520769385292258,0.019588167068359495,0.6283348944024147
0.026541329537369863,0.4196669967874606,0.5537916736751695
0.3631228753114171,0.04057084782233518,0.5963062768662477
0.20601807725798332,0.11679538721504941,0.6771865355269672
0.02502562042238568,0.6062826713979942,0.3686917081796201
0.2539332845644934,0.06730422950270819,0.6787624859327983
0.08363648431895548,0.2875524863491822,0.6288110293318623
0.9849831392442888,1.5472310797582357e-06,0.015015313524631547
0.989495437106152,5.475168285860809e-07,0.010504015377019595
0.04810419544580039,0.4664051934088812,0.48549061114531844
0.42320402796579426,0.02254924115422269,0.554246730879983
0.7769065043249834,0.001975422605666968,0.22111807306934958
0.6867589145843892,0.002104083122828202,0.3111370022927827
0.04215617251238326,0.6766980984170188,0.2811457290705979
0.017322389195391984,0.5627158085544489,0.41996180225015894
0.3579948198292354,0.11069310282484049,0.5313120773459241
0.0924531937540802,0.3307797329766144,0.5767670732693054
0.7019942151164056,0.003016267865041151,0.29498951701855314
0.8935236044235039,0.00013746231786175694,0.1063389332586343
0.11298346238226244,0.09859425922652627,0.7884222783912113
0.9158275311602238,6.533382113515224e-05,0.08410713501864113
0.035716978002671415,0.5911754417251922,0.37310758027213636
0.49508336931026276,0.01623237962051363,0.48868425106922375
0.16655911438728474,0.17086122763790143,0.6625796579748139
0.9085009355169751,0.0005889103886031877,0.09091015409442171
0.12063237136838258,0.2557966024077725,0.6235710262238449
0.37457738655280187,0.041227126814946384,0.5841954866322517
0.08327164034766517,0.21098938428282318,0.7057389753695116
0.07538459461052344,0.3359661705737125,0.588649234815764
0.041272453413128136,0.49394297230930223,0.46478457427756964
0.5547265234684204,0.01766725980654342,0.42760621672503607
0.11060117210853394,0.1941116610718863,0.6952871668195798
0.99979660923102,5.5742886265928393e-11,0.0002033907132371119
0.880155028937913,0.0003687252584584936,0.11947624580362845
0.06848769569553942,0.27609855497490293,0.6554137493295576
0.41673648027815174,0.02237044858195228,0.560893071139896
0.7164559822093615,0.0027210408176647737,0.2808229769729738
0.8604328082331113,0.000412728265418142,0.13915446350147062
0.4985922200906573,0.018836385657581913,0.4825713942517607
0.0983280995866757,0.2649446301081965,0.6367272703051277
0.07718561903538806,0.09937898155313592,0.8234353994114761
0.6990119217693406,0.0027848818757715147,0.29820319635488785
0.025887921302075175,0.619428473176826,0.3546836055210988
0.024715232594469883,0.565260312663972,0.4100244547415581
0.7112977948679898,0.004771441968871542,0.28393076316313864
0.9998711178922501,1.6835754167803567e-11,0.0001288820909140847
0.0875840768013818,0.20593668124755846,0.7064792419510597
0.605886865833078,0.005438700522243935,0.38867443364467796
0.1936008118662415,0.08843261331985733,0.7179665748139011
0.034212563509167515,0.5429517171157284,0.42283571937510395
0.5329466789705597,0.010191922054127934,0.4568613989753124
0.0263060261835015,0.6288471121448154,0.3448468616716831
0.188671859812124,0.08743128113125019,0.7238968590566258
0.024352311246618793,0.6228523942780888,0.3527952944752924
0.10696334750884869,0.309762858721487,0.5832737937696643
0.9809963162484444,1.591280884833964e-06,0.01900209247067072
0.36142461464380116,0.03393016241605755,0.6046452229401413
0.9358148582336362,3.491545480376777e-05,0.0641502263115602
0.01576914839925752,0.5948064086831282,0.38942444291761424
0.2571299685466889,0.08292901289089577,0.6599410185624154
0.13722587946789763,0.10378040668927868,0.7589937138428238
0.12247285092071615,0.32217030158736254,0.5553568474919213
0.5279639951447733,0.019589497632913403,0.45244650722231317
0.2814111432239722,0.043481948455226196,0.6751069083208017
0.9579207687405696,4.4049620778501586e-05,0.04203518163865199
0.882209934838791,0.0002351953949732901,0.11755486976623579
0.6061131274603221,0.0027522140844120787,0.3911346584552658
0.16337110164245178,0.17565991635225647,0.6609689820052917
0.04534969864924921,0.513824601511602,0.4408256998391487
0.7169869298872131,0.00254294261014316,0.2804701275026437
0.031423570913573354,0.5773234274909239,0.3912530015955028
0.12158489877179575,0.15645573010089325,0.721959371127311
0.04109825842414243,0.4066518098401136,0.552249931735744
0.21954854759114828,0.11159049490657126,0.6688609575022804
0.9602094448287618,1.1655436054648232e-05,0.03977889973518361
0.2800427646775599,0.10568621443033858,0.6142710208921015
0.07631330496979905,0.3844146861447408,0.5392720088854602
0.999990654077796,3.2553864170937993e-13,9.34592187849397e-06
0.9518130142512262,1.6064526255248764e-05,0.04817092122251843
0.05560357133377116,0.4497202877717038,0.49467614089452494
0.5082654436487799,0.0153090239980337,0.47642553235318646
0.6795675733544385,0.0034007398581982888,0.3170316867873632
0.2991082859848538,0.05573007332636865,0.6451616406887776
0.06685154443802556,0.3639189997724139,0.5692294557895606
0.04942623512685598,0.4253589385783958,0.5252148262947482
0.2879685584057983,0.03441253255969323,0.6776189090345084
0.14619926329350255,0.19934701577960542,0.654453720926892
0.12949466676317414,0.20936475548674027,0.6611405777500856
0.03672023351159305,0.5105910065140042,0.45268875997440267
0.025603517821863788,0.629214266924407,0.34518221525372916
0.7394947076759543,0.0020455339154802892,0.2584597584085655
0.9033273299439522,9.237304464190143e-05,0.0965802970114059
0.0401286497056317,0.5176782693120844,0.44219308098228394
0.12694200966590627,0.15746729440109747,0.7155906959329963
0.3828762035784281,0.04428085653422265,0.5728429398873491
0.0270767079475618,0.6042994802185208,0.3686238118339175
0.05919865762528848,0.3005325856219104,0.640268756752801
0.06642278015755206,0.37057719652995036,0.5630000233124975
0.04077670579094372,0.5264919550572829,0.4327313391517735
0.04001509294618125,0.493146946749363,0.4668379603044557
0.8501497669074095,0.00032394739936975823,0.1495262856932206
0.3464109121390774,0.042704805481362004,0.6108842823795607
0.8918649376628812,0.00011023991756920405,0.10802482241954947
0.8065765081767273,0.0013206812785673079,0.19210281054470532
0.28760054969422993,0.08470694563428091,0.6276925046714892
0.21582865278292576,0.11248292871983925,0.671688418497235
0.9967025328609985,6.869048733042499e-08,0.003297398448514142
0.034273267736036686,0.5341380916751244,0.4315886405888389
0.09202892181489654,0.3228641180616347,0.5851069601234687
0.05070876081970553,0.4409489241871731,0.5083423149931213
0.04995363715316519,0.3860468639467438,0.563999498900091
0.06673189785651241,0.3803837692972258,0.5528843328462617
0.2130302822493812,0.10000878490226485,0.6869609328483539
0.23951179612047077,0.06205589665501211,0.6984323072245171
0.1280788031100556,0.21544949254915166,0.6564717043407927
0.2731876400464077,0.07449161084008234,0.6523207491135099
0.2944139942039397,0.02221458941633499,0.6833714163797253
0.876762418470138,0.00030303072970158993,0.1229345508001603
0.340435213438525,0.06093566178642175,0.5986291247750533
0.5680576707772306,0.004603127026160143,0.42733920219660926
0.5826572835312668,0.006106935546039931,0.41123578092269336
0.2972500341308535,0.049578400566414535,0.6531715653027319
0.12074033661675007,0.17120524017060423,0.7080544232126457
0.024642245566083323,0.520312831017328,0.4550449234165888
0.8612847382414915,0.0002418123129455765,0.1384734494455629
0.08386455291566688,0.3162802678209607,0.5998551792633723
0.12154813415064578,0.17152562834913931,0.706926237500215
0.30169288956038925,0.04357931727887466,0.6547277931607361
0.06851076534852682,0.06913929377324354,0.8623499408782295
0.1316839633279555,0.12251869776429121,0.7457973389077533
0.8201369563336374,0.0008091722515975924,0.17905387141476503
0.20161451046273282,0.1511968640291771,0.6471886255080901
0.5885686835579232,0.0075832341319675926,0.40384808231010916
0.8703749450666042,0.0002757617536704738,0.12934929317972535
0.48836169120116546,0.048854916691208915,0.4627833921076256
0.3021062978976464,0.06637742731680947,0.6315162747855441
0.03214107720786634,0.5455209961010261,0.4223379266911075
0.24685660226843828,0.05989621332175619,0.6932471844098056
0.31872099926354547,0.046413930590073836,0.6348650701463806
0.9993873282321756,9.308865931130052e-10,0.0006126708369377608
0.12697528036941272,0.2920497985258736,0.5809749211047137
0.6658470163229667,0.004403222091976764,0.32974976158505637
0.9796907124993058,2.2427031663627876e-06,0.020307044797527884
0.08129242204176473,0.3126473541689868,0.6060602237892485
0.027982357592309926,0.5938371100550254,0.37818053235266474
0.5815334449818262,0.005478470384467596,0.41298808463370607
0.10434390653586219,0.29405989615622397,0.6015961973079139
0.14186036739964253,0.19789164196674075,0.6602479906336167
0.02829041098831307,0.5999186787839426,0.3717909102277444
0.16062963523042864,0.07373164913560522,0.7656387156339661
0.3574149322521431,0.02307958626830894,0.6195054814795481
0.15056750701621027,0.1751013794452251,0.6743311135385647
0.07688620235682456,0.3341029030144977,0.5890108946286778
0.808283845491999,0.0025513442132805235,0.18916481029472063
0.11983620530494543,0.19373073533258856,0.6864330593624659
0.8919534575560746,0.00021690510877772254,0.1078296373351476
0.791681845596916,0.0009789416349140238,0.20733921276816994
0.0723371353335581,0.2711631339469149,0.6564997307195269
0.6868318336085893,0.005630247325472896,0.30753791906593775
0.017809092039474013,0.671702927756966,0.3104879802035601
0.04126827137503168,0.5682983127425475,0.3904334158824209
0.043155644570435664,0.4775740123392089,0.4792703430903553
0.05749618245882855,0.353540079723778,0.5889637378173934
0.09023973858249745,0.32665547582441673,0.5831047855930858
0.4486271741660357,0.02085629085499054,0.5305165349789737
0.20710894014873976,0.10587407169714531,0.6870169881541149
0.13166491003658592,0.225236174354382,0.6430989156090321
0.9998970389129186,4.0714056764235796e-11,0.00010296104636732737
0.023927315674395624,0.6532233793385495,0.3228493049870549
0.14536197249264776,0.13465384898570287,0.7199841785216493
0.4809694832416839,0.01400855198756755,0.5050219647707486
0.05805668796937186,0.44187625824309756,0.5000670537875306
0.09735937388683014,0.2644881832755556,0.6381524428376143
0.34775480016665594,0.018580417468463405,0.6336647823648807
0.5358558529570423,0.008041423848780456,0.4561027231941772
0.9982548532269769,1.1529079988402528e-08,0.0017451352439430497
0.03443589628947881,0.5745688962071432,0.390995207503378
0.012717860759123593,0.6819798438158196,0.3053022954250568
0.9990840420821671,1.7064421523048038e-09,0.0009159562113909245
0.5412698212673757,0.00928521645647566,0.44944496227614866
0.08080155606147839,0.22557357322078173,0.6936248707177398
